id,DQD,DQB,DQL,GEME,AH,MTH,FH,RT,FU,HO,GEMN,HAUS,LABE,GRUF,VOLU
DENILD2200002oQM,1000,1300,1000,03402000,-0.11,3.096,6.487,3100,31001_2000,6.597,"Emden, Stadt",NA,NA,32.4208984375,158.913816100282
DENILD2200002oNo,1000,1300,1000,03402000,0.286,3.507,3.507,1000,31001_2000,3.22,"Emden, Stadt",NA,NA,18.228515625,58.72201717932328
DENILD2200002oRp,1000,1300,1000,03402000,0.09,2.445,2.445,1000,31001_2000,2.354,"Emden, Stadt",NA,NA,18.3271484375,97.90419086440119
DENILD2200002oLZ,1000,1300,1000,03402000,0.525,4.699,9.453,3100,31001_1000,8.929,"Emden, Stadt",94,Twixlumer Straße,118.80078125,778.7472784607569
DENILD2200002oP3,1000,1300,1000,03402000,0.276,4.836,5.775,3100,31001_1000,5.5,"Emden, Stadt",5,Eckersweg,12.201171875,721.1594276316903
DENILD2200002oOs,1000,1300,1000,03402000,0.3,2.863,2.863,1000,31001_2000,2.563,"Emden, Stadt",NA,NA,35.568359375,91.15996127741815
DENILD22000077kI,1000,1300,1000,03402000,0.304,4.238,4.238,1000,51009_1610,3.934,"Emden, Stadt",NA,NA,25.0537109375,98.56397221975247
DENILD2200002oTs,1000,1300,1000,03402000,0.296,5.44,8.641,3100,31001_1000,8.346,"Emden, Stadt",28,Maarweg,110.44921875,701.3026207692236
DENILD2200002oOx,1000,1300,1000,03402000,0.122,2.507,2.507,1000,31001_2000,2.384,"Emden, Stadt",NA,NA,12.8505859375,30.648691736238924
DENILD2200002oQ6,1000,1300,1000,03402000,0.036,2.401,2.401,1000,31001_2000,2.364,"Emden, Stadt",NA,NA,17.53515625,41.46974523358466
DENILD2200002oVI,1000,1300,1000,03402000,0.081,3.09,7.483,3100,31001_1000,7.402,"Emden, Stadt",2,Eckersweg,104.5400390625,544.1882452164498
DENILD2200002oMG,1000,1300,1000,03402000,1.299,6.981,10.197,3100,31001_1000,8.899,"Emden, Stadt",37,Ringgang,118.115234375,6459.538459361146
DENILD2200007WCv,1000,1300,1000,03402000,1.339,3.621,3.621,1000,31001_2000,2.282,"Emden, Stadt",NA,NA,36.138671875,82.46951976085955
DENILD2200002oK3,1000,1300,1000,03402000,2.433,5.121,5.121,1000,31001_2000,2.689,"Emden, Stadt",NA,NA,13.5625,187.81980402440283
DENILD2200002oUw,1000,1300,1000,03402000,-0.902,3.026,3.026,1000,31001_2000,3.927,"Emden, Stadt",NA,NA,17.92578125,70.42019611391574
DENILD22000077l8,1000,1300,1000,03402000,0.03,2.021,2.021,1000,51009_1610,1.991,"Emden, Stadt",NA,NA,8.7177734375,17.356005926004883
DENILD2200002oNz,1000,1300,1000,03402000,0.035,2.976,8.765,3100,31001_1000,8.73,"Emden, Stadt",6,Bilenster Weg,71.8994140625,419.5718255700594
DENILD2200008PT1,1000,1300,1000,03402000,0.145,3.322,3.322,1000,51009_1610,3.176,"Emden, Stadt",NA,NA,2.4248046875,7.70432030728033
DENILD2200002oUv,1000,1300,1000,03402000,-0.055,4.514,8.576,3100,31001_1000,8.631,"Emden, Stadt",12,Bilenster Weg,71.888671875,416.13816753054545
DENILD2200002oTV,1000,1300,1000,03402000,0.8,4.837,4.837,1000,31001_2000,4.037,"Emden, Stadt",NA,NA,41.626953125,171.75654280939023
DENILD2200002oRs,1000,1300,1000,03402000,0.1,7.481,7.481,NA,31001_1000,7.381,"Emden, Stadt",83,Twixlumer Straße,41.625,171.75654280939023
DENILD22000077l1,1000,1300,1000,03402000,-0.004,2.292,3.485,3100,51009_1610,3.489,"Emden, Stadt",NA,NA,16.81640625,48.6462684552607
DENILD2200002xLZ,1000,1300,1000,03402000,0.001,6.98,6.98,1000,31001_1000,6.979,"Emden, Stadt",27,Maarweg,178.78125,1341.0962600380976
DENILD2200007sAj,1000,1300,1000,03402000,3.145,10.748,10.748,NA,31001_2000,7.603,"Emden, Stadt",NA,NA,178.78125,1341.0962600380976
DENILD2200002oTN,1000,1300,1000,03402000,0.008,3.12,6.105,3200,31001_1000,6.097,"Emden, Stadt",10,Stikelhörner Weg,23.884765625,702.880051634956
DENILD2200002oPg,1000,1300,1000,03402000,2.537,6.037,6.037,NA,31001_2000,3.5,"Emden, Stadt",NA,NA,279.515625,702.880051634956
DENILD2200008qb6,1000,1300,1000,03402000,-0.06,3.44,3.44,NA,51009_1610,3.5,"Emden, Stadt",NA,NA,279.515625,702.880051634956
DENILD2200002oOH,1000,1300,1000,03402000,0.441,4.533,7.688,3200,31001_1000,7.247,"Emden, Stadt",2,Am Osterdiek,9.6015625,928.5395220346705
DENILD2200002oRf,1000,1300,1000,03402000,0.044,4.795,7.712,3100,31001_1000,7.667,"Emden, Stadt",31,Bilenster Weg,137.490234375,773.5781194712893
DENILD2200002oTZ,1000,1300,1000,03402000,0.115,2.487,2.487,1000,31001_2000,2.372,"Emden, Stadt",NA,NA,16.91015625,40.10911577042822
DENILD2200002oNQ,1000,1300,1000,03402000,-0.07,3.025,8.226,3100,31001_1000,8.296,"Emden, Stadt",7,Bilenster Weg,71.7578125,408.7315913826468
DENILD22000077l5,1000,1300,1000,03402000,0.013,2.367,2.367,1000,51009_1610,2.353,"Emden, Stadt",NA,NA,23.78515625,55.98926736197408
DENILD2200002x8w,1000,1300,1000,03402000,-0.013,5.866,8.583,3200,31001_1000,8.597,"Emden, Stadt",28,Regenpfeiferweg,26.3203125,1626.2142651428903
DENILD2200002oPS,1000,1300,1000,03402000,0.403,3.044,3.044,1000,31001_2000,2.642,"Emden, Stadt",NA,NA,41.0703125,111.65806255240213
DENILD2200002oWc,1000,1300,1000,03402000,-0.187,2.333,2.333,1000,31001_2000,2.519,"Emden, Stadt",NA,NA,28.9462890625,74.79038069867582
DENILD2200002oRX,1000,1300,1000,03402000,2.063,5.614,10.576,5000,31001_1000,8.513,"Emden, Stadt",93,Twixlumer Straße,90.671875,545.9095323511018
DENILD2200002oJB,1000,1300,1000,03402000,0.375,5.867,8.664,3100,31001_1000,8.289,"Emden, Stadt",4,Maarweg,21.572265625,912.4613465281277
DENILD2200002oK6,1000,1300,1000,03402000,0.084,3.345,7.401,3200,31001_1000,7.317,"Emden, Stadt",2,Stikelhörner Weg,35.7626953125,1155.1980439765832
DENILD2200002oU5,1000,1300,1000,03402000,0.352,2.835,2.835,1000,31001_2000,2.482,"Emden, Stadt",NA,NA,14.1552734375,142.32034495689715
DENILD2200002xnf,1000,1300,1000,03402000,0.168,3.963,3.963,1000,31001_2000,3.795,"Emden, Stadt",NA,NA,29.5009765625,115.30491950705155
DENILD2200002oUW,1000,1300,1000,03402000,-0.223,2.154,2.154,1000,31001_2000,2.377,"Emden, Stadt",NA,NA,34.7958984375,82.71345664762666
DENILD2200008Ndi,1000,1300,1000,03402000,1.077,4.014,4.014,1000,31001_2000,2.937,"Emden, Stadt",NA,NA,36.82421875,109.02446657800897
DENILD2200002oJi,1000,1300,1000,03402000,0.09,2.235,2.235,1000,31001_2000,2.144,"Emden, Stadt",NA,NA,15.259765625,32.73131861674179
DENILD2200002oQ8,1000,1300,1000,03402000,-0.102,2.826,2.826,1000,31001_2000,2.927,"Emden, Stadt",NA,NA,27.328125,80.01509421824716
DENILD2200002oM2,1000,1300,1000,03402000,0.197,3.135,5.917,3100,31001_2000,5.72,"Emden, Stadt",NA,NA,43.5546875,146.14418197576197
DENILD2200002xxu,1000,1300,1000,03402000,0.072,5.105,5.105,1000,31001_2000,5.033,"Emden, Stadt",NA,NA,30.1875,192.72454951644843
DENILD2200002oLJ,1000,1300,1000,03402000,-0.033,5.657,8.587,5000,31001_1000,8.62,"Emden, Stadt",13,Eckersweg,103.27734375,668.5930503303309
DENILD2200002oON,1000,1300,1000,03402000,0.181,3.133,7.578,5000,31001_1000,7.397,"Emden, Stadt",21,Thedastraße,9.8349609375,492.11764524907403
DENILD2200002oM7,1000,1300,1000,03402000,0.132,2.623,2.623,1000,31001_2000,2.491,"Emden, Stadt",NA,NA,16.7431640625,103.37392987176612
DENILD2200002oW7,1000,1300,1000,03402000,0.193,3.518,3.518,1000,31001_2000,3.325,"Emden, Stadt",NA,NA,33.546875,114.08748645117049
DENILD2200002oRc,1000,1300,1000,03402000,0.572,4.575,7.707,3100,31001_1000,7.135,"Emden, Stadt",77,Twixlumer Straße,22.50390625,807.2250495855214
DENILD2200002oKY,1000,1300,1000,03402000,-0.122,2.778,6.044,3100,31001_1000,6.167,"Emden, Stadt",9,Balkweg,127.0771484375,576.0413232952138
DENILD2200002xb6,1000,1300,1000,03402000,0.461,5.954,9.198,3100,31001_1000,8.737,"Emden, Stadt",19,Bachstelzenweg,115.55859375,747.2216581303165
DENILD2200002oNg,1000,1300,1000,03402000,-0.205,3.371,8.448,3100,31001_1000,8.653,"Emden, Stadt",11,Doodshörner Weg,78.8271484375,482.02441517529485
DENILD22000077kJ,1000,1300,1000,03402000,-0.139,2.759,2.759,1000,51009_1610,2.898,"Emden, Stadt",NA,NA,39.3935546875,118.26563540465031
DENILD2200002xsc,1000,1300,1000,03402000,0.179,4.234,6.796,3100,31001_2000,6.617,"Emden, Stadt",NA,NA,60.46484375,299.94193846734726
DENILD2200002oMU,1000,1300,1000,03402000,-0.189,3.016,5.796,3200,31001_1000,5.984,"Emden, Stadt",13,Balkweg,27.703125,719.8544735661827
DENILD2200002oNB,1000,1300,1000,03402000,-0.148,2.236,2.236,1000,31001_2000,2.384,"Emden, Stadt",NA,NA,18.83984375,44.913437127159796
DENILD2200002oJv,1000,1300,1000,03402000,-0.064,3.045,7.5,3200,31001_1000,7.564,"Emden, Stadt",19,Coldewehrster Weg,130.2646484375,651.0810454324387
DENILD2200002oUm,1000,1300,1000,03402000,0.062,2.269,2.269,1000,31001_2000,2.207,"Emden, Stadt",NA,NA,16.7138671875,36.8880738769803
DENILD2200002oQT,1000,1300,1000,03402000,0.252,4.993,8.33,3100,31001_1000,8.079,"Emden, Stadt",15,Am Osterdiek,138.09765625,765.8353283958206
DENILD2200006Vgk,1000,1300,1000,03402000,0.668,3.216,4.476,3100,31001_2000,3.808,"Emden, Stadt",NA,NA,15.1484375,48.14379721224588
DENILD2200002xrt,1000,1300,1000,03402000,-0.098,2.255,2.255,1000,31001_2000,2.352,"Emden, Stadt",NA,NA,40.56640625,95.45213566330298
DENILD2200002oPd,1000,1300,1000,03402000,0.175,4.613,8.782,3100,31001_1000,8.607,"Emden, Stadt",1,Thedastraße,26.61328125,808.6500898003715
DENILD2200002oRt,1000,1300,1000,03402000,0.498,2.768,2.768,1000,31001_2000,2.271,"Emden, Stadt",NA,NA,22.1396484375,50.255676417072365
DENILD2200002oRN,1000,1300,1000,03402000,-0.175,2.869,5.9,3100,31001_1000,6.075,"Emden, Stadt",4,Doodshörner Weg,115.8359375,528.1582605838508
DENILD2200002xvc,1000,1300,1000,03402000,-0.097,2.112,2.112,1000,31001_2000,2.21,"Emden, Stadt",NA,NA,28.1025390625,62.07807127087852
DENILD2200002oPK,1000,1300,1000,03402000,1.585,7.469,7.469,NA,31001_1000,5.884,"Emden, Stadt",59,Ringgang,28.09765625,62.07807127087852
DENILD2200002oSs,1000,1300,1000,03402000,-0.007,4.105,6.607,3200,31001_1000,6.614,"Emden, Stadt",2,Bartshauser Weg,11.470703125,911.7657896746348
DENILD2200002oUg,1000,1300,1000,03402000,0.555,3.556,3.556,1000,31001_2000,3.001,"Emden, Stadt",NA,NA,51.033203125,157.14179515376892
DENILD2200002oQ0,1000,1300,1000,03402000,0.262,4.584,9.464,3100,31001_1000,9.203,"Emden, Stadt",7,Am Osterdiek,97.9951171875,663.3144161445186
DENILD2200002oR3,1000,1300,1000,03402000,0.391,3.46,7.035,3200,31001_1000,6.644,"Emden, Stadt",14,Coldewehrster Weg,33.4697265625,1019.3535018336272
DENILD2200002oOF,1000,1300,1000,03402000,2.851,7.459,10.815,3100,31001_1000,7.964,"Emden, Stadt",10,Ringgang,96.9609375,589.6925558079587
DENILD2200002oLB,1000,1300,1000,03402000,-0.126,2.463,2.463,1000,31001_2000,2.588,"Emden, Stadt",NA,NA,25.13671875,66.77026081610985
DENILD2200002oOc,1000,1300,1000,03402000,-0.155,1.943,2.522,3100,31001_2000,2.677,"Emden, Stadt",NA,NA,15.666015625,37.40415290018891
DENILD2200002oSu,1000,1300,1000,03402000,0.746,4.212,7.104,3100,31001_1000,6.358,"Emden, Stadt",3,Ringgang,5.869140625,715.614527892876
DENILD2200002oSW,1000,1300,1000,03402000,0.001,3.107,4.004,3100,31001_2000,4.003,"Emden, Stadt",NA,NA,48.41015625,168.05402669137462
DENILD2200008LfL,1000,1300,1000,03402000,0.53,3.105,3.105,1000,51009_1610,2.576,"Emden, Stadt",NA,NA,15.875,42.59018070505557
DENILD2200002oSm,1000,1300,1000,03402000,0.078,2.525,3.028,2100,31001_2000,2.95,"Emden, Stadt",NA,NA,12.8544921875,31.440874765735025
DENILD2200002oNW,1000,1300,1000,03402000,-0.221,3.738,6.898,3100,31001_1000,7.119,"Emden, Stadt",10,Krummhörner Weg,59.2216796875,988.333531349385
DENILD2200002oKs,1000,1300,1000,03402000,-0.018,3.822,6.736,3100,31001_1000,6.754,"Emden, Stadt",16,Bilenster Weg,103.6328125,505.8577551138143
DENILD2200002xgb,1000,1300,1000,03402000,0.22,3.79,5.878,3100,31001_2000,5.658,"Emden, Stadt",NA,NA,7.810546875,238.9165183807963
DENILD2200002xAb,1000,1300,1000,03402000,0.073,2.632,2.632,1000,31001_2000,2.559,"Emden, Stadt",NA,NA,24.1162109375,61.712027691068776
DENILD2200002oU9,1000,1300,1000,03402000,-0.05,3.226,9.522,3100,31001_1000,9.572,"Emden, Stadt",11,Bilenster Weg,85.1103515625,546.8177057329148
DENILD2200002oQk,1000,1300,1000,03402000,0.29,3.594,8.976,3100,31001_1000,8.687,"Emden, Stadt",5,Am Osterdiek,70.2783203125,421.3282543032495
DENILD2200002oTz,1000,1300,1000,03402000,-0.2,3.933,8.859,3100,31001_1000,9.059,"Emden, Stadt",7,Doodshörner Weg,86.8271484375,572.7400737156336
DENILD2200002oN6,1000,1300,1000,03402000,0.118,2.88,2.88,1000,31001_2000,2.762,"Emden, Stadt",NA,NA,27.87890625,77.00119864397607
DENILD2200002oTP,1000,1300,1000,03402000,2.643,8.085,12.383,5000,31001_1000,9.739,"Emden, Stadt",78,Twixlumer Straße,28.46484375,4851.400340946821
DENILD2200002xkg,1000,1300,1000,03402000,0.558,6.643,9.667,3100,31001_1000,9.109,"Emden, Stadt",2A,Wiesenpieperweg,75.9375,519.4936942638583
DENILD2200002oT6,1000,1300,1000,03402000,-0.112,5.497,6.93,3100,31001_3072,7.042,"Emden, Stadt",11,Osterdieksweg,22.1015625,1078.2907686415133
DENILD2200002oRB,1000,1300,1000,03402000,-0.058,5.186,8.163,3100,31001_1000,8.221,"Emden, Stadt",25,Eckersweg,13.58984375,689.0806716450826
DENILD2200007b0x,1000,1300,1000,03402000,0.029,5.64,8.371,3100,31001_2000,8.343,"Emden, Stadt",NA,NA,68.578125,418.7950244889974
DENILD2200008PT5,1000,1300,1000,03402000,0.185,3.685,3.685,NA,51009_1610,3.5,"Emden, Stadt",NA,NA,61.9375,418.7950244889974
DENILD2200006Qev,1000,1300,1000,03402000,-0.059,2.307,2.307,1000,51009_1610,2.366,"Emden, Stadt",NA,NA,32.3642578125,76.57396455231122
DENILD2200002xt3,1000,1300,1000,03402000,0.262,3.762,3.762,NA,31001_2000,3.5,"Emden, Stadt",NA,NA,32.3515625,76.57396455231122
DENILD2200002oTC,1000,1300,1000,03402000,3.086,5.403,5.403,1000,31001_2000,2.317,"Emden, Stadt",NA,NA,17.974609375,41.64520655346664
DENILD2200002oPL,1000,1300,1000,03402000,0.351,2.903,2.903,1000,31001_2000,2.553,"Emden, Stadt",NA,NA,25.2685546875,65.59842630077878
DENILD2200002oPy,1000,1300,1000,03402000,-0.135,5.352,5.352,NA,31001_1000,5.487,"Emden, Stadt",4,Am Sportplatz,25.2578125,65.59842630077878
DENILD2200007syO,1000,1300,1000,03402000,-0.096,4.307,4.307,NA,31001_1000,4.403,"Emden, Stadt",68,Twixlumer Straße,25.2578125,65.59842630077878
DENILD2200002oO6,1000,1300,1000,03402000,-0.12,3.1,4.226,3100,31001_2000,4.345,"Emden, Stadt",NA,NA,63.009765625,226.55901477634606
DENILD2200002oRu,1000,1300,1000,03402000,0.094,5.084,5.084,NA,31001_1000,4.99,"Emden, Stadt",22,Am Osterdiek,63.0,226.55901477634606
DENILD2200002oVH,1000,1300,1000,03402000,-0.008,2.928,8.128,3100,31001_1000,8.136,"Emden, Stadt",16,Doodshörner Weg,71.96484375,398.4165091098119
DENILD2200008Nds,1000,1300,1000,03402000,2.468,6.074,6.074,1000,51009_1610,3.606,"Emden, Stadt",NA,NA,9.65625,34.82035096126124
DENILD2200002xt9,1000,1300,1000,03402000,0.054,5.235,7.947,3100,31001_1000,7.893,"Emden, Stadt",8,Regenpfeiferweg,52.0625,684.4750546745064
DENILD2200007dJo,1000,1300,1000,03402000,-0.553,1.874,2.284,3100,31001_2000,2.837,"Emden, Stadt",NA,NA,15.1689453125,39.92511436654298
DENILD2200002oSS,1000,1300,1000,03402000,0.411,4.633,6.86,3100,31001_1000,6.449,"Emden, Stadt",31,Thedastraße,29.564453125,747.3803470636466
DENILD2200002oSO,1000,1300,1000,03402000,0.226,4.757,8.584,3100,31001_1000,8.358,"Emden, Stadt",13,Thedastraße,21.359375,699.0880878540737
DENILD2200002oQu,1000,1300,1000,03402000,0.03,2.624,2.624,1000,31001_2000,2.594,"Emden, Stadt",NA,NA,26.712890625,86.11667424416348
DENILD2200007ISR,1000,1300,1000,03402000,0.032,3.929,4.359,2100,51009_1610,4.327,"Emden, Stadt",NA,NA,12.802734375,49.88700639974286
DENILD2200002xcQ,1000,1300,1000,03402000,-0.059,5.891,5.891,1000,31001_2000,5.95,"Emden, Stadt",NA,NA,38.234375,237.8202237262543
DENILD2200002xtz,1000,1300,1000,03402000,0.176,2.763,2.763,1000,31001_2000,2.587,"Emden, Stadt",NA,NA,16.5244140625,42.74992017761901
DENILD2200002oPP,1000,1300,1000,03402000,0.524,3.238,3.238,1000,31001_2000,2.714,"Emden, Stadt",NA,NA,44.5234375,134.23299071902042
DENILD2200006UCm,1000,1300,1000,03402000,0.468,2.989,2.989,1000,31001_2000,2.52,"Emden, Stadt",NA,NA,20.83984375,52.534708075391755
DENILD2200002oL4,1000,1300,1000,03402000,0.273,3.773,3.773,NA,31001_2000,3.5,"Emden, Stadt",NA,NA,20.828125,52.534708075391755
DENILD22000077lN,1000,1300,1000,03402000,0.257,3.917,5.054,2100,51009_1610,4.797,"Emden, Stadt",NA,NA,11.2666015625,41.23225246685629
DENILD2200002xJL,1000,1300,1000,03402000,-0.064,3.404,5.885,3200,31001_1000,5.949,"Emden, Stadt",12,Spiekerburger Weg,59.556640625,1234.742222699043
DENILD2200002oRE,1000,1300,1000,03402000,0.027,5.566,5.566,NA,31001_1000,5.539,"Emden, Stadt",16,Am Osterdiek,329.96875,1234.742222699043
DENILD2200002oJz,1000,1300,1000,03402000,0.135,3.216,6.038,3200,31001_1000,5.904,"Emden, Stadt",1,Balkweg,21.091796875,511.3946202990709
DENILD2200002oW9,1000,1300,1000,03402000,0.366,3.623,6.569,3200,31001_1000,6.203,"Emden, Stadt",5,Coldewehrster Weg,24.986328125,606.7147790330414
DENILD2200002oM8,1000,1300,1000,03402000,0.045,2.236,2.236,1000,31001_2000,2.191,"Emden, Stadt",NA,NA,19.7666015625,43.30822183937808
DENILD2200007dH0,1000,1300,1000,03402000,0.216,3.033,3.543,2100,51009_1610,3.327,"Emden, Stadt",NA,NA,24.865234375,70.04340444726557
DENILD2200002oU8,1000,1300,1000,03402000,0.449,5.346,9.421,3100,31001_1000,8.971,"Emden, Stadt",16,Coldewehrster Weg,158.01953125,978.3247015199896
DENILD2200002oTd,1000,1300,1000,03402000,0.039,2.527,2.527,1000,31001_2000,2.488,"Emden, Stadt",NA,NA,31.1044921875,78.33477704169206
DENILD2200008MUR,1000,1300,1000,03402000,3.757,6.322,6.322,1000,31001_2000,2.565,"Emden, Stadt",NA,NA,12.1943359375,31.278343593939503
DENILD22000077kU,1000,1300,1000,03402000,-0.338,1.941,1.941,1000,51009_1610,2.28,"Emden, Stadt",NA,NA,14.8037109375,44.92210967608747
DENILD2200002oQw,1000,1300,1000,03402000,0.217,3.404,5.109,3100,31001_2000,4.891,"Emden, Stadt",NA,NA,15.453125,57.217495236838126
DENILD2200002oTD,1000,1300,1000,03402000,-0.005,2.322,2.322,1000,31001_2000,2.327,"Emden, Stadt",NA,NA,52.3603515625,121.84343033172762
DENILD2200002oSI,1000,1300,1000,03402000,0.573,2.771,5.399,3100,31001_2000,4.825,"Emden, Stadt",NA,NA,22.908203125,80.47127060477295
DENILD2200007sAh,1000,1300,1000,03402000,2.404,7.519,11.468,3100,31001_1000,9.064,"Emden, Stadt",87,Twixlumer Straße,7.1728515625,1166.227161947736
DENILD2200002oNX,1000,1300,1000,03402000,0.19,2.902,2.902,1000,31001_2000,2.712,"Emden, Stadt",NA,NA,24.033203125,68.98863705133024
DENILD2200008PSV,1000,1300,1000,03402000,0.213,6.254,6.254,NA,51009_1610,6.041,"Emden, Stadt",NA,NA,24.0234375,68.98863705133024
DENILD2200002oSb,1000,1300,1000,03402000,0.303,2.641,2.641,1000,31001_2000,2.338,"Emden, Stadt",NA,NA,23.6220703125,57.96461250298761
DENILD2200002xr0,1000,1300,1000,03402000,0.2,3.816,8.694,3100,31001_1000,8.494,"Emden, Stadt",17,Maarweg,106.8046875,646.7227700997918
DENILD2200002oKe,1000,1300,1000,03402000,0.446,3.946,3.946,1000,31001_2000,3.5,"Emden, Stadt",NA,NA,15.7275390625,122.40330962923022
DENILD2200002oSx,1000,1300,1000,03402000,0.19,3.5,8.681,3100,31001_1000,8.491,"Emden, Stadt",41,Am Tief,8.8212890625,453.67296861143234
DENILD2200008TSz,1000,1300,1000,03402000,-0.256,2.9,2.9,1000,31001_2000,3.156,"Emden, Stadt",NA,NA,37.224609375,117.48102696085623
DENILD2200002oLt,1000,1300,1000,03402000,0.016,2.904,2.904,1000,31001_2000,2.889,"Emden, Stadt",NA,NA,29.849609375,86.2069140732344
DENILD2200002oSX,1000,1300,1000,03402000,2.31,4.938,4.938,1000,31001_2000,2.628,"Emden, Stadt",NA,NA,33.1923828125,87.23157191173776
DENILD2200008PTg,1000,1300,1000,03402000,0.098,2.507,2.507,1000,31001_2000,2.409,"Emden, Stadt",NA,NA,22.5810546875,54.39618238879005
DENILD2200006UCl,1000,1300,1000,03402000,0.299,2.989,2.989,1000,31001_2000,2.69,"Emden, Stadt",NA,NA,20.7099609375,55.71206680427754
DENILD2200002oSf,1000,1300,1000,03402000,-0.066,2.325,2.325,1000,31001_2000,2.391,"Emden, Stadt",NA,NA,21.7177734375,51.92772843847075
DENILD2200002oN2,1000,1300,1000,03402000,1.743,6.418,11.729,3100,31001_2000,9.985,"Emden, Stadt",NA,NA,468.7265625,12828.607187126425
DENILD22000077lm,1000,1300,1000,03402000,-0.223,2.188,2.188,1000,51009_1610,2.411,"Emden, Stadt",NA,NA,30.50390625,101.45429412634378
DENILD2200002oV3,1000,1300,1000,03402000,0.249,5.924,8.921,3100,31001_1000,8.672,"Emden, Stadt",14A,Maarweg,68.37109375,444.9569652433319
DENILD2200002oOS,1000,1300,1000,03402000,0.336,4.361,7.277,3100,31001_1000,6.941,"Emden, Stadt",33,Thedastraße,57.685546875,288.43826489460787
DENILD2200002oNj,1000,1300,1000,03402000,1.975,5.227,5.848,2100,31001_2000,3.873,"Emden, Stadt",NA,NA,21.41796875,69.71529576589919
DENILD2200002oTY,1000,1300,1000,03402000,-0.071,2.943,2.943,1000,31001_2000,3.014,"Emden, Stadt",NA,NA,16.2470703125,51.48599794860421
DENILD2200002oL8,1000,1300,1000,03402000,0.45,2.559,2.559,1000,31001_2000,2.109,"Emden, Stadt",NA,NA,15.232421875,32.12360257730192
DENILD22000077lq,1000,1300,1000,03402000,-0.072,2.643,2.643,1000,51009_1610,2.715,"Emden, Stadt",NA,NA,16.99609375,46.14780524850134
DENILD2200002xpC,1000,1300,1000,03402000,-0.045,3.758,7.889,5000,31001_1000,7.934,"Emden, Stadt",7,Maarweg,8.8984375,875.6070798558598
DENILD2200007dJq,1000,1300,1000,03402000,0.477,2.75,3.439,3100,31001_2000,2.962,"Emden, Stadt",NA,NA,28.3017578125,74.08891265785998
DENILD2200008g5w,1000,1300,1000,03402000,0.554,3.315,3.315,1000,31001_2000,2.761,"Emden, Stadt",NA,NA,20.517578125,56.649507752977115
DENILD2200002xnp,1000,1300,1000,03402000,0.283,5.017,9.265,3100,31001_1000,8.981,"Emden, Stadt",5A,Regenpfeiferweg,92.20703125,629.4751447684754
DENILD2200002oOU,1000,1300,1000,03402000,1.364,4.811,8.513,3200,31001_1000,7.148,"Emden, Stadt",95,Twixlumer Straße,27.2998046875,812.0010352670131
DENILD2200007PBc,1000,1300,1000,03402000,1.546,4.661,5.393,5000,51009_1610,3.848,"Emden, Stadt",NA,NA,8.3916015625,28.54577728036211
DENILD2200002xsi,1000,1300,1000,03402000,0.07,4.421,9.585,3100,31001_1000,9.515,"Emden, Stadt",2A,Regenpfeiferweg,76.0517578125,527.280903252418
DENILD2200007WCx,1000,1300,1000,03402000,0.667,4.116,4.59,2100,51009_1610,3.924,"Emden, Stadt",NA,NA,12.138671875,41.861521841442
